Kinase	Z	method	AvgZ
PEK	-0.05	meanLFC>2.1	0.49800000000000005
AMPK	3.16	meanLFC>2.6	3.7840000000000003
TAO	3.16	meanLFC>2.6	2.286
DYRK	-2.86	meanLFC>2.6	-2.982
NEK	2.73	meanLFC>2.6	1.3639999999999999
NDR	2.53	meanLFC>2.6	1.6219999999999999
PKA	2.44	meanLFC>2.6	3.074
RSK	2.39	meanLFC>2.6	3.068
CK1	2.36	meanLFC>2.6	1.098
PAKA	2.3	meanLFC>2.6	1.95
DMPK	2.17	meanLFC>2.6	2.984
PDHK	2.17	meanLFC>2.6	2.026
STKR	2.07	meanLFC>2.6	0.8999999999999999
CAMK1	1.88	meanLFC>2.6	1.55
PIM	1.87	meanLFC>2.6	1.922
ERK	-1.85	meanLFC>2.6	-2.708
PKG	1.8	meanLFC>2.6	2.382
MST	-1.67	meanLFC>2.6	-1.74
STE7	1.65	meanLFC>2.6	-0.372
GSK	-1.51	meanLFC>2.6	-1.04
PKCA	1.48	meanLFC>2.6	1.274
PDK1	-1.45	meanLFC>2.6	-1.512
PKCH	-1.31	meanLFC>2.6	-0.14800000000000002
JNK	-1.29	meanLFC>2.6	-2.052
MAPKAPK	1.21	meanLFC>2.6	1.21
MSN	1.18	meanLFC>2.6	0.438
MELK	1.17	meanLFC>2.6	0.796
PKCI	1.17	meanLFC>2.6	0.572
PEK	1.12	meanLFC>2.6	0.49800000000000005
AKT	1.09	meanLFC>2.6	2.304
NMO	-1.07	meanLFC>2.6	-1.6
STE11	-1.03	meanLFC>2.6	-1.218
PRKDC	0.98	meanLFC>2.6	-0.03800000000000001
PKCD	0.9	meanLFC>2.6	0.676
ATR	0.89	meanLFC>2.6	0.548
PKD	0.88	meanLFC>2.6	1.382
CK2	-0.86	meanLFC>2.6	-0.486
P38	-0.86	meanLFC>2.6	-1.456
IRAK	0.85	meanLFC>2.6	-0.14200000000000002
RAD53	0.83	meanLFC>2.6	1.702
MARK	0.76	meanLFC>2.6	0.776
VRK1	-0.69	meanLFC>2.6	-1.054
COT	-0.68	meanLFC>2.6	0.528
MLCK	-0.67	meanLFC>2.6	-0.846
SGK	0.66	meanLFC>2.6	1.198
ATM	-0.6	meanLFC>2.6	0.094
IKK	-0.59	meanLFC>2.6	-0.298
CAMK2	0.55	meanLFC>2.6	0.676
BARK2	-0.54	meanLFC>2.6	-0.806
PKN	-0.47	meanLFC>2.6	-0.664
TTK	-0.45	meanLFC>2.6	-0.664
NAK	-0.44	meanLFC>2.6	-0.654
TLK	-0.44	meanLFC>2.6	-0.656
PAKB	-0.44	meanLFC>2.6	1.4140000000000001
NUAK	-0.43	meanLFC>2.6	-0.648
HAL	-0.43	meanLFC>2.6	-0.6659999999999999
MLK	0.42	meanLFC>2.6	-0.374
CDK	-0.36	meanLFC>2.6	-0.966
CAMKK	-0.33	meanLFC>2.6	-0.466
MOS	-0.33	meanLFC>2.6	-0.466
CLK	-0.31	meanLFC>2.6	-0.47400000000000003
SLK	-0.31	meanLFC>2.6	-0.462
NIK	-0.31	meanLFC>2.6	-0.466
ULK	-0.31	meanLFC>2.6	-0.458
BRSK	-0.31	meanLFC>2.6	-0.454
BUD32	-0.31	meanLFC>2.6	-0.46399999999999997
PASK	-0.3	meanLFC>2.6	-0.458
WNK	-0.3	meanLFC>2.6	-0.462
KHS	-0.29	meanLFC>2.6	0.966
FRAY	0.28	meanLFC>2.6	-0.352
PHK	-0.19	meanLFC>2.6	0.576
RIPK	-0.15	meanLFC>2.6	-0.364
MTOR	-0.1	meanLFC>2.6	-0.612
CHK1	-0.1	meanLFC>2.6	-0.396
LKB	0.08	meanLFC>2.6	-0.734
AUR	0.06	meanLFC>2.6	-0.03799999999999999
RAF	-0.06	meanLFC>2.6	0.12000000000000001
PLK	0.05	meanLFC>2.6	-1.174
DAPK	-0.02	meanLFC>2.6	-0.422
GRK	-0.02	meanLFC>2.6	-0.842
QIK	-0.02	meanLFC>2.6	0.26
